Entity,Code,Day,total_vaccinations_per_hundred,"GDP per capita, PPP (constant 2011 international $)",Year,Year,Continent
Lower middle income,,2021-05-30,9.28,6551.06640911773,2017,,
Lower middle income,,2021-05-31,9.4,6551.06640911773,2017,,
Lower middle income,,2021-06-01,9.58,6551.06640911773,2017,,
Lower middle income,,2021-06-02,9.7,6551.06640911773,2017,,
Lower middle income,,2021-06-03,9.82,6551.06640911773,2017,,
Lower middle income,,2021-06-04,10.01,6551.06640911773,2017,,
Lower middle income,,2021-06-05,10.12,6551.06640911773,2017,,
Lower middle income,,2021-06-06,10.2,6551.06640911773,2017,,
Lower middle income,,2021-06-07,10.31,6551.06640911773,2017,,
Lower middle income,,2021-06-08,10.51,6551.06640911773,2017,,
Lower middle income,,2021-06-09,10.7,6551.06640911773,2017,,
Lower middle income,,2021-06-10,10.85,6551.06640911773,2017,,
Lower middle income,,2021-06-11,10.99,6551.06640911773,2017,,
Lower middle income,,2021-06-12,11.13,6551.06640911773,2017,,
Lower middle income,,2021-06-13,11.26,6551.06640911773,2017,,
Lower middle income,,2021-06-14,11.4,6551.06640911773,2017,,
Lower middle income,,2021-06-15,11.58,6551.06640911773,2017,,
Lower middle income,,2021-06-16,11.74,6551.06640911773,2017,,
Lower middle income,,2021-06-17,11.94,6551.06640911773,2017,,
Lower middle income,,2021-06-18,12.1,6551.06640911773,2017,,
Lower middle income,,2021-06-19,12.28,6551.06640911773,2017,,
Lower middle income,,2021-06-20,12.42,6551.06640911773,2017,,
Lower middle income,,2021-06-21,12.75,6551.06640911773,2017,,
Lower middle income,,2021-06-22,12.98,6551.06640911773,2017,,
Lower middle income,,2021-06-23,13.15,6551.06640911773,2017,,
Lower middle income,,2021-06-24,13.41,6551.06640911773,2017,,
Lower middle income,,2021-06-25,13.69,6551.06640911773,2017,,
Lower middle income,,2021-06-26,13.97,6551.06640911773,2017,,
Lower middle income,,2021-06-27,14.14,6551.06640911773,2017,,
Lower middle income,,2021-06-28,14.29,6551.06640911773,2017,,
Lower middle income,,2021-06-29,14.55,6551.06640911773,2017,,
Lower middle income,,2021-06-30,14.67,6551.06640911773,2017,,
Lower middle income,,2021-07-01,15,6551.06640911773,2017,,
Lower middle income,,2021-07-02,15.07,6551.06640911773,2017,,
Lower middle income,,2021-07-03,15.38,6551.06640911773,2017,,
Lower middle income,,2021-07-04,15.56,6551.06640911773,2017,,
Lower middle income,,2021-07-05,15.71,6551.06640911773,2017,,
Lower middle income,,2021-07-06,15.87,6551.06640911773,2017,,
Lower middle income,,2021-07-07,16.08,6551.06640911773,2017,,
Lower middle income,,2021-07-08,16.47,6551.06640911773,2017,,
Lower middle income,,2021-07-09,16.54,6551.06640911773,2017,,
Lower middle income,,2021-07-10,16.82,6551.06640911773,2017,,
Lower middle income,,2021-07-11,16.91,6551.06640911773,2017,,
Lower middle income,,2021-07-12,17.09,6551.06640911773,2017,,
Lower middle income,,2021-07-13,17.37,6551.06640911773,2017,,
Lower middle income,,2021-07-14,17.62,6551.06640911773,2017,,
Lower middle income,,2021-07-15,17.87,6551.06640911773,2017,,
Lower middle income,,2021-07-16,18.11,6551.06640911773,2017,,
Lower middle income,,2021-07-17,18.32,6551.06640911773,2017,,
Lower middle income,,2021-07-18,18.36,6551.06640911773,2017,,
Lower middle income,,2021-07-19,18.7,6551.06640911773,2017,,
Lower middle income,,2021-07-20,18.94,6551.06640911773,2017,,
Lower middle income,,2021-07-21,19.11,6551.06640911773,2017,,
Lower middle income,,2021-07-22,19.36,6551.06640911773,2017,,
Lower middle income,,2021-07-23,19.58,6551.06640911773,2017,,
Lower middle income,,2021-07-24,19.77,6551.06640911773,2017,,
Lower middle income,,2021-07-25,19.92,6551.06640911773,2017,,
Lower middle income,,2021-07-26,20.29,6551.06640911773,2017,,
Lower middle income,,2021-07-27,20.53,6551.06640911773,2017,,
Lower middle income,,2021-07-28,20.8,6551.06640911773,2017,,
Lower middle income,,2021-07-29,21.17,6551.06640911773,2017,,
Lower middle income,,2021-07-30,21.46,6551.06640911773,2017,,
Lower middle income,,2021-07-31,21.61,6551.06640911773,2017,,
Lower middle income,,2021-08-01,22.02,6551.06640911773,2017,,
Lower middle income,,2021-08-02,22.29,6551.06640911773,2017,,
Lower middle income,,2021-08-03,22.96,6551.06640911773,2017,,
Lower middle income,,2021-08-04,23.19,6551.06640911773,2017,,
Lower middle income,,2021-08-05,23.54,6551.06640911773,2017,,
Lower middle income,,2021-08-06,23.83,6551.06640911773,2017,,
Lower middle income,,2021-08-07,24.11,6551.06640911773,2017,,
Lower middle income,,2021-08-08,24.43,6551.06640911773,2017,,
Lower middle income,,2021-08-09,24.9,6551.06640911773,2017,,
Lower middle income,,2021-08-10,25.21,6551.06640911773,2017,,
Lower middle income,,2021-08-11,25.56,6551.06640911773,2017,,
Lower middle income,,2021-08-12,25.75,6551.06640911773,2017,,
Lower middle income,,2021-08-13,26.24,6551.06640911773,2017,,
Lower middle income,,2021-08-14,26.53,6551.06640911773,2017,,
Lower middle income,,2021-08-15,26.74,6551.06640911773,2017,,
Lower middle income,,2021-08-16,27.22,6551.06640911773,2017,,
Lower middle income,,2021-08-17,27.57,6551.06640911773,2017,,
Lower middle income,,2021-08-18,27.87,6551.06640911773,2017,,
Lower middle income,,2021-08-19,28.13,6551.06640911773,2017,,
Lower middle income,,2021-08-20,28.58,6551.06640911773,2017,,
Lower middle income,,2021-08-21,28.9,6551.06640911773,2017,,
Lower middle income,,2021-08-22,29.13,6551.06640911773,2017,,
Lower middle income,,2021-08-23,29.28,6551.06640911773,2017,,
Lower middle income,,2021-08-24,29.73,6551.06640911773,2017,,
Lower middle income,,2021-08-25,30.23,6551.06640911773,2017,,
Lower middle income,,2021-08-26,30.6,6551.06640911773,2017,,
Lower middle income,,2021-08-27,31.1,6551.06640911773,2017,,
Lower middle income,,2021-08-28,31.53,6551.06640911773,2017,,
Lower middle income,,2021-08-29,32.04,6551.06640911773,2017,,
Lower middle income,,2021-08-30,32.38,6551.06640911773,2017,,
Lower middle income,,2021-08-31,32.82,6551.06640911773,2017,,
Lower middle income,,2021-09-01,33.53,6551.06640911773,2017,,
Lower middle income,,2021-09-02,33.92,6551.06640911773,2017,,
Lower middle income,,2021-09-03,34.19,6551.06640911773,2017,,
Lower middle income,,2021-09-04,34.46,6551.06640911773,2017,,
Lower middle income,,2021-09-05,34.97,6551.06640911773,2017,,
Lower middle income,,2021-09-06,35.3,6551.06640911773,2017,,
Lower middle income,,2021-09-07,35.78,6551.06640911773,2017,,
Lower middle income,,2021-09-08,36.38,6551.06640911773,2017,,
Lower middle income,,2021-09-09,36.93,6551.06640911773,2017,,
Lower middle income,,2021-09-10,37.17,6551.06640911773,2017,,
Lower middle income,,2021-09-11,37.69,6551.06640911773,2017,,
Lower middle income,,2021-09-12,38.29,6551.06640911773,2017,,
Lower middle income,,2021-09-13,38.78,6551.06640911773,2017,,
Lower middle income,,2021-09-14,39.04,6551.06640911773,2017,,
Lower middle income,,2021-09-15,39.49,6551.06640911773,2017,,
Lower middle income,,2021-09-16,39.99,6551.06640911773,2017,,
Lower middle income,,2021-09-17,40.3,6551.06640911773,2017,,
Lower middle income,,2021-09-18,41.13,6551.06640911773,2017,,
Lower middle income,,2021-09-19,41.59,6551.06640911773,2017,,
Lower middle income,,2021-09-20,42.01,6551.06640911773,2017,,
Lower middle income,,2021-09-21,42.46,6551.06640911773,2017,,
Lower middle income,,2021-09-22,42.83,6551.06640911773,2017,,
Lower middle income,,2021-09-23,43.34,6551.06640911773,2017,,
Lower middle income,,2021-09-24,43.81,6551.06640911773,2017,,
Lower middle income,,2021-09-25,44.13,6551.06640911773,2017,,
Lower middle income,,2021-09-26,44.36,6551.06640911773,2017,,
Lower middle income,,2021-09-27,45.37,6551.06640911773,2017,,
Lower middle income,,2021-09-28,45.68,6551.06640911773,2017,,
Lower middle income,,2021-09-29,46.22,6551.06640911773,2017,,
Lower middle income,,2021-09-30,46.65,6551.06640911773,2017,,
Lower middle income,,2021-10-01,47.01,6551.06640911773,2017,,
Lower middle income,,2021-10-02,47.41,6551.06640911773,2017,,
Lower middle income,,2021-10-03,47.87,6551.06640911773,2017,,
Lower middle income,,2021-10-04,48.25,6551.06640911773,2017,,
Lower middle income,,2021-10-05,48.65,6551.06640911773,2017,,
Lower middle income,,2021-10-06,48.96,6551.06640911773,2017,,
Lower middle income,,2021-10-07,49.25,6551.06640911773,2017,,
Lower middle income,,2021-10-08,49.8,6551.06640911773,2017,,
Lower middle income,,2021-10-09,50.16,6551.06640911773,2017,,
Lower middle income,,2021-10-10,50.79,6551.06640911773,2017,,
Lower middle income,,2021-10-11,51.08,6551.06640911773,2017,,
Lower middle income,,2021-10-12,51.44,6551.06640911773,2017,,
Lower middle income,,2021-10-13,51.8,6551.06640911773,2017,,
Lower middle income,,2021-10-14,52.08,6551.06640911773,2017,,
Lower middle income,,2021-10-15,52.28,6551.06640911773,2017,,
Lower middle income,,2021-10-16,52.49,6551.06640911773,2017,,
Lower middle income,,2021-10-17,52.96,6551.06640911773,2017,,
Lower middle income,,2021-10-18,53.51,6551.06640911773,2017,,
Lower middle income,,2021-10-19,53.96,6551.06640911773,2017,,
Lower middle income,,2021-10-20,54.57,6551.06640911773,2017,,
Lower middle income,,2021-10-21,54.99,6551.06640911773,2017,,
Lower middle income,,2021-10-22,55.4,6551.06640911773,2017,,
Lower middle income,,2021-10-23,55.9,6551.06640911773,2017,,
Lower middle income,,2021-10-24,56.32,6551.06640911773,2017,,
Lower middle income,,2021-10-25,56.59,6551.06640911773,2017,,
Lower middle income,,2021-10-26,56.99,6551.06640911773,2017,,
Lower middle income,,2021-10-27,57.33,6551.06640911773,2017,,
Lower middle income,,2021-10-28,57.74,6551.06640911773,2017,,
Lower middle income,,2021-10-29,58.37,6551.06640911773,2017,,
Lower middle income,,2021-10-30,58.7,6551.06640911773,2017,,
Lower middle income,,2021-10-31,59.29,6551.06640911773,2017,,
Lower middle income,,2021-11-01,59.69,6551.06640911773,2017,,
Lower middle income,,2021-11-02,60.06,6551.06640911773,2017,,
Lower middle income,,2021-11-03,60.4,6551.06640911773,2017,,
Lower middle income,,2021-11-04,60.72,6551.06640911773,2017,,
Lower middle income,,2021-11-05,60.98,6551.06640911773,2017,,
Lower middle income,,2021-11-06,61.31,6551.06640911773,2017,,
Lower middle income,,2021-11-07,61.66,6551.06640911773,2017,,
Lower middle income,,2021-11-08,62.03,6551.06640911773,2017,,
Lower middle income,,2021-11-09,62.5,6551.06640911773,2017,,
Lower middle income,,2021-11-10,63,6551.06640911773,2017,,
Lower middle income,,2021-11-11,63.43,6551.06640911773,2017,,
Lower middle income,,2021-11-12,63.86,6551.06640911773,2017,,
Lower middle income,,2021-11-13,64.39,6551.06640911773,2017,,
Lower middle income,,2021-11-14,64.7,6551.06640911773,2017,,
Lower middle income,,2021-11-15,64.96,6551.06640911773,2017,,
Lower middle income,,2021-11-16,65.32,6551.06640911773,2017,,
Lower middle income,,2021-11-17,65.75,6551.06640911773,2017,,
Lower middle income,,2021-11-18,66.1,6551.06640911773,2017,,
Lower middle income,,2021-11-19,66.6,6551.06640911773,2017,,
Lower middle income,,2021-11-20,67.11,6551.06640911773,2017,,
Lower middle income,,2021-11-21,67.54,6551.06640911773,2017,,
Lower middle income,,2021-11-22,67.96,6551.06640911773,2017,,
Lower middle income,,2021-11-23,68.42,6551.06640911773,2017,,
Lower middle income,,2021-11-24,68.95,6551.06640911773,2017,,
Lower middle income,,2021-11-25,69.3,6551.06640911773,2017,,
Lower middle income,,2021-11-26,69.77,6551.06640911773,2017,,
Lower middle income,,2021-11-27,70.11,6551.06640911773,2017,,
Lower middle income,,2021-11-28,70.79,6551.06640911773,2017,,
Lower middle income,,2021-11-29,71.15,6551.06640911773,2017,,
Lower middle income,,2021-11-30,71.65,6551.06640911773,2017,,
Lower middle income,,2021-12-01,72.3,6551.06640911773,2017,,
Lower middle income,,2021-12-02,72.89,6551.06640911773,2017,,
Lower middle income,,2021-12-03,73.2,6551.06640911773,2017,,
Lower middle income,,2021-12-04,73.72,6551.06640911773,2017,,
Lower middle income,,2021-12-05,74.15,6551.06640911773,2017,,
Lower middle income,,2021-12-06,74.52,6551.06640911773,2017,,
Lower middle income,,2021-12-07,74.87,6551.06640911773,2017,,
Lower middle income,,2021-12-08,75.37,6551.06640911773,2017,,
Lower middle income,,2021-12-09,75.84,6551.06640911773,2017,,
Lower middle income,,2021-12-10,76.71,6551.06640911773,2017,,
Lower middle income,,2021-12-11,77.46,6551.06640911773,2017,,
Lower middle income,,2021-12-12,77.8,6551.06640911773,2017,,
Lower middle income,,2021-12-13,78.08,6551.06640911773,2017,,
Lower middle income,,2021-12-14,78.75,6551.06640911773,2017,,
Lower middle income,,2021-12-15,79.17,6551.06640911773,2017,,
Lower middle income,,2021-12-16,79.45,6551.06640911773,2017,,
Lower middle income,,2021-12-17,79.91,6551.06640911773,2017,,
Lower middle income,,2021-12-18,80.27,6551.06640911773,2017,,
Lower middle income,,2021-12-19,80.65,6551.06640911773,2017,,
Lower middle income,,2021-12-20,80.99,6551.06640911773,2017,,
Lower middle income,,2021-12-21,81.35,6551.06640911773,2017,,
Lower middle income,,2021-12-22,81.59,6551.06640911773,2017,,
Lower middle income,,2021-12-23,82.14,6551.06640911773,2017,,
Lower middle income,,2021-12-24,82.57,6551.06640911773,2017,,
Lower middle income,,2021-12-25,82.94,6551.06640911773,2017,,
Lower middle income,,2021-12-26,83.24,6551.06640911773,2017,,
Lower middle income,,2021-12-27,83.55,6551.06640911773,2017,,
Lower middle income,,2021-12-28,84,6551.06640911773,2017,,
Lower middle income,,2021-12-29,84.38,6551.06640911773,2017,,
Lower middle income,,2021-12-30,84.8,6551.06640911773,2017,,
Lower middle income,,2021-12-31,85.29,6551.06640911773,2017,,
Lower middle income,,2022-01-01,85.72,6551.06640911773,2017,,
Lower middle income,,2022-01-02,85.9,6551.06640911773,2017,,
Lower middle income,,2022-01-03,86.38,6551.06640911773,2017,,
Lower middle income,,2022-01-04,86.95,6551.06640911773,2017,,
Lower middle income,,2022-01-05,87.45,6551.06640911773,2017,,
Lower middle income,,2022-01-06,87.95,6551.06640911773,2017,,
Lower middle income,,2022-01-07,88.4,6551.06640911773,2017,,
Lower middle income,,2022-01-08,88.64,6551.06640911773,2017,,
Lower middle income,,2022-01-09,89.09,6551.06640911773,2017,,
Luxembourg,LUX,2020-12-28,0.07,94277.9653571589,2017,2015,Europe
Luxembourg,LUX,2020-12-29,0.13,94277.9653571589,2017,2015,Europe
Luxembourg,LUX,2020-12-30,0.2,94277.9653571589,2017,2015,Europe
Luxembourg,LUX,2021-01-06,0.21,94277.9653571589,2017,2015,Europe
Luxembourg,LUX,2021-01-07,0.24,94277.9653571589,2017,2015,Europe
Luxembourg,LUX,2021-01-08,0.27,94277.9653571589,2017,2015,Europe
Luxembourg,LUX,2021-01-11,0.31,94277.9653571589,2017,2015,Europe
Luxembourg,LUX,2021-01-12,0.37,94277.9653571589,2017,2015,Europe
Luxembourg,LUX,2021-01-13,0.45,94277.9653571589,2017,2015,Europe
Luxembourg,LUX,2021-01-14,0.51,94277.9653571589,2017,2015,Europe
Luxembourg,LUX,2021-01-15,0.58,94277.9653571589,2017,2015,Europe
Luxembourg,LUX,2021-01-16,0.59,94277.9653571589,2017,2015,Europe
Luxembourg,LUX,2021-01-18,0.72,94277.9653571589,2017,2015,Europe
Luxembourg,LUX,2021-01-19,0.83,94277.9653571589,2017,2015,Europe
Luxembourg,LUX,2021-01-20,0.98,94277.9653571589,2017,2015,Europe
Luxembourg,LUX,2021-01-21,1.09,94277.9653571589,2017,2015,Europe
Luxembourg,LUX,2021-01-22,1.19,94277.9653571589,2017,2015,Europe
Luxembourg,LUX,2021-01-23,1.22,94277.9653571589,2017,2015,Europe
Luxembourg,LUX,2021-01-25,1.35,94277.9653571589,2017,2015,Europe
Luxembourg,LUX,2021-01-26,1.5,94277.9653571589,2017,2015,Europe
Luxembourg,LUX,2021-01-27,1.65,94277.9653571589,2017,2015,Europe
Luxembourg,LUX,2021-01-28,1.79,94277.9653571589,2017,2015,Europe
Luxembourg,LUX,2021-01-29,1.94,94277.9653571589,2017,2015,Europe
Luxembourg,LUX,2021-01-30,1.96,94277.9653571589,2017,2015,Europe
Luxembourg,LUX,2021-02-01,2.09,94277.9653571589,2017,2015,Europe
Luxembourg,LUX,2021-02-02,2.25,94277.9653571589,2017,2015,Europe
Luxembourg,LUX,2021-02-03,2.43,94277.9653571589,2017,2015,Europe
Luxembourg,LUX,2021-02-04,2.59,94277.9653571589,2017,2015,Europe
Luxembourg,LUX,2021-02-05,2.75,94277.9653571589,2017,2015,Europe
Luxembourg,LUX,2021-02-06,2.78,94277.9653571589,2017,2015,Europe
Luxembourg,LUX,2021-02-08,2.86,94277.9653571589,2017,2015,Europe
Luxembourg,LUX,2021-02-09,2.94,94277.9653571589,2017,2015,Europe
Luxembourg,LUX,2021-02-10,3.14,94277.9653571589,2017,2015,Europe
Luxembourg,LUX,2021-02-11,3.37,94277.9653571589,2017,2015,Europe
Luxembourg,LUX,2021-02-12,3.56,94277.9653571589,2017,2015,Europe
Luxembourg,LUX,2021-02-13,3.61,94277.9653571589,2017,2015,Europe
Luxembourg,LUX,2021-02-15,3.79,94277.9653571589,2017,2015,Europe
Luxembourg,LUX,2021-02-16,4.08,94277.9653571589,2017,2015,Europe
Luxembourg,LUX,2021-02-17,4.27,94277.9653571589,2017,2015,Europe
Luxembourg,LUX,2021-02-18,4.56,94277.9653571589,2017,2015,Europe
Luxembourg,LUX,2021-02-19,4.82,94277.9653571589,2017,2015,Europe
Luxembourg,LUX,2021-02-20,4.88,94277.9653571589,2017,2015,Europe
Luxembourg,LUX,2021-02-22,5.03,94277.9653571589,2017,2015,Europe
Luxembourg,LUX,2021-02-23,5.26,94277.9653571589,2017,2015,Europe
Luxembourg,LUX,2021-02-24,5.48,94277.9653571589,2017,2015,Europe
Luxembourg,LUX,2021-02-25,5.68,94277.9653571589,2017,2015,Europe
Luxembourg,LUX,2021-02-26,5.89,94277.9653571589,2017,2015,Europe
Luxembourg,LUX,2021-02-27,5.96,94277.9653571589,2017,2015,Europe
Luxembourg,LUX,2021-03-01,6.16,94277.9653571589,2017,2015,Europe
Luxembourg,LUX,2021-03-02,6.38,94277.9653571589,2017,2015,Europe
Luxembourg,LUX,2021-03-03,6.64,94277.9653571589,2017,2015,Europe
Luxembourg,LUX,2021-03-04,6.96,94277.9653571589,2017,2015,Europe
Luxembourg,LUX,2021-03-05,7.25,94277.9653571589,2017,2015,Europe
Luxembourg,LUX,2021-03-06,7.36,94277.9653571589,2017,2015,Europe
Luxembourg,LUX,2021-03-08,7.49,94277.9653571589,2017,2015,Europe
Luxembourg,LUX,2021-03-09,7.72,94277.9653571589,2017,2015,Europe
Luxembourg,LUX,2021-03-10,8.11,94277.9653571589,2017,2015,Europe
Luxembourg,LUX,2021-03-11,8.65,94277.9653571589,2017,2015,Europe
Luxembourg,LUX,2021-03-12,9.1,94277.9653571589,2017,2015,Europe
Luxembourg,LUX,2021-03-13,9.3,94277.9653571589,2017,2015,Europe
Luxembourg,LUX,2021-03-15,9.58,94277.9653571589,2017,2015,Europe
Luxembourg,LUX,2021-03-16,10.09,94277.9653571589,2017,2015,Europe
Luxembourg,LUX,2021-03-17,10.58,94277.9653571589,2017,2015,Europe
Luxembourg,LUX,2021-03-18,11.08,94277.9653571589,2017,2015,Europe
Luxembourg,LUX,2021-03-19,11.53,94277.9653571589,2017,2015,Europe
Luxembourg,LUX,2021-03-20,11.7,94277.9653571589,2017,2015,Europe
Luxembourg,LUX,2021-03-22,11.9,94277.9653571589,2017,2015,Europe
Luxembourg,LUX,2021-03-23,12.29,94277.9653571589,2017,2015,Europe
Luxembourg,LUX,2021-03-24,12.66,94277.9653571589,2017,2015,Europe
Luxembourg,LUX,2021-03-25,13.02,94277.9653571589,2017,2015,Europe
Luxembourg,LUX,2021-03-26,13.42,94277.9653571589,2017,2015,Europe
Luxembourg,LUX,2021-03-27,13.64,94277.9653571589,2017,2015,Europe
Luxembourg,LUX,2021-03-29,14.13,94277.9653571589,2017,2015,Europe
Luxembourg,LUX,2021-03-30,14.59,94277.9653571589,2017,2015,Europe
Luxembourg,LUX,2021-03-31,15.07,94277.9653571589,2017,2015,Europe
Luxembourg,LUX,2021-04-01,15.66,94277.9653571589,2017,2015,Europe
Luxembourg,LUX,2021-04-02,16.2,94277.9653571589,2017,2015,Europe
Luxembourg,LUX,2021-04-03,16.69,94277.9653571589,2017,2015,Europe
Luxembourg,LUX,2021-04-05,17.17,94277.9653571589,2017,2015,Europe
Luxembourg,LUX,2021-04-06,17.77,94277.9653571589,2017,2015,Europe
Luxembourg,LUX,2021-04-07,18.46,94277.9653571589,2017,2015,Europe
Luxembourg,LUX,2021-04-08,19.22,94277.9653571589,2017,2015,Europe
Luxembourg,LUX,2021-04-09,20,94277.9653571589,2017,2015,Europe
Luxembourg,LUX,2021-04-10,20.53,94277.9653571589,2017,2015,Europe
Luxembourg,LUX,2021-04-12,21.29,94277.9653571589,2017,2015,Europe
Luxembourg,LUX,2021-04-13,22.28,94277.9653571589,2017,2015,Europe
Luxembourg,LUX,2021-04-14,23.25,94277.9653571589,2017,2015,Europe
Luxembourg,LUX,2021-04-15,24.18,94277.9653571589,2017,2015,Europe
